id,admiration, amusement, anger, annoyance, approval, caring, confusion, curiosity, desire, disappointment, disapproval, disgust, embarrassment, excitement, fear, gratitude, grief, joy, love, nervousness, optimism, pride, realization, relief,remorse, sadness, surprise, neutral, bad_string,tag_agreement,string,target_string,top_tag
11036636,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,"Honestly, you've never been in that position before I felt honestly is very very unfortunate great learning experience.-- What are what are you guys going to say about the US? Mormons, what are we going to talk about in the goalkeeping aspect in regards to the Thai goalkeeper?<b> Honestly, you've never been in that position before I felt honestly is very very unfortunate great learning experience.</b> She was hung out to dry quite a bit.--11036636.0"," Honestly, you've never been in that position before I felt honestly is very very unfortunate great learning experience.", disappointment
11103188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,"--You can at least lean towards to make it a little bit easier for yourself. <b> The first one is to remember that the Facebook pixel does take some time to get going. </b> It does take some time to get some data and that once it gets data, it will understand more and more who is a better customer. So I would definitely suggest running your ads for at least three to five days.--11103188", The first one is to remember that the Facebook pixel does take some time to get going. , neutral
11112670,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"--You know, how does that thing? <b> Get your shit together and I'm like, sorry. </b> I can't I have no I've no charger for you. You'll be without well, I guess you have email on your phone.--11112670"," Get your shit together and I'm like, sorry. ", annoyance
11119335,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,"And so, you know how much of the work that we do is based off the numbers versus based off the creativity.-- A good thing in some ways. Maybe it's a bad thing in some ways, you know and how that changes our media environment whether it cheapens or you know, makes more authentic content I think is kind of a question there.<b> And so, you know how much of the work that we do is based off the numbers versus based off the creativity.</b> I think that they still both have to be there.--11119335.0"," And so, you know how much of the work that we do is based off the numbers versus based off the creativity.", confusion
11125779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,"--I want to caveat but there are various types. <b> Every business needs a legal structure that defines who owns it. </b> A sole Trader is a single person who is the exclusive owner of a business so they can still have employees and the owner is entitled to keep all of the profits after tax, but also is personally liable. The business has debts.--11125779", Every business needs a legal structure that defines who owns it. , neutral
11142890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,esearch articles we were reading was actually talking about how the women in the study who had disabilities like cerebral palsy congenital malformations polio CVA.-- So get this crazy thought people with disabilities want to masturbate. No wild one of<b> Research articles we were reading was actually talking about how the women in the study who had disabilities like cerebral palsy congenital malformations polio CVA.</b> Most of them were not able to name their precise body parts during masturbation.--11142890., Research articles we were reading was actually talking about how the women in the study who had disabilities like cerebral palsy congenital malformations polio CVA., neutral
11147085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,his newsletter features the total lunar eclipse.-- It goes over the major Transit that happened between January 18th and Lead You All The Way Till the Aquarius new moon on February 4th.<b> This newsletter features the total lunar eclipse.</b> So if you'd like to learn more about these major transits simply sign up for my newsletter at Starry alignment.--11147085., This newsletter features the total lunar eclipse., neutral
11148986,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,"--Welcome to Starry alignment the daily horoscope podcast for Visionary lightworkers. <b> Hello, it beautiful souls if you haven't yet had a chance yet to watch the replay of my webinar all about June's astrology. </b> This weekend is the perfect time to watch it. If you haven't yet received the link to watch the replay and get all of the bonuses that come with your registration simply go to Starry alignment.--11148986"," Hello, it beautiful souls if you haven't yet had a chance yet to watch the replay of my webinar all about June's astrology. ",admiration
11219598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,"--Doctor will most likely ask you if you've ever experienced symptoms and or cold sores and when you say no they will advise against this test request to anyways, go to a new doctor if they refuse I have heard people who have no problem at all getting it from their family doctor or a walk-in or Planned Parenthood. <b> Refused if you have to pay for it pay for it. </b> Your sexual health status is a vital piece of information for yourself. And for your partner's something I have to include here when requesting this test is that you want the type specific test type specific IGG blood test for HSV herpes simplex virus.--11219598", Refused if you have to pay for it pay for it. , neutral
11258163,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"We are we are all boys.-- He's a bit Rusty but Rusty haven't done this in a while exactly but a jet lag, I'm all right. Yeah, you're not quite but anyway, but let's move on to that right Ian time now for our GPS Review gussie with you.<b> We are we are all boys.</b> We are all boys to bbc1 bgs.--11258163.0", We are we are all boys., approval
11264004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,"--It's probably one of the more exciting Grand finals probably seen. <b> All right, so we got the man in Japan back. </b> I think that's your nickname. Now the manager pan.--11264004"," All right, so we got the man in Japan back. ", neutral
11303136,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,"It's funny they do absolutely-- I think in the early 70s and then it was done again in the late 90s. It's a pretty good horror movie all around and the people in it are so stupid.<b> It's funny they do absolutely</b> The dumbest things in the world, you know the dad goes.--11303136.0", It's funny they do absolutely, amusement
11317162,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"--Your Communist party doesn't own us. <b> They want to close over or we must yeah, I will give you money. </b> It is not much, but I would say you need a bigger flower. Don't try to bribe me.--11317162"," They want to close over or we must yeah, I will give you money. ", annoyance
11418626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"--Like it's easily going to reach almost a billion if it's not going to reach it 1. <b> Yeah, that's another fear. </b> I've heard some reviews Express that because Disney has over extract saturated all of Frozen with her tours or shorts. Especially in regards to the shorts that people are just exhausted from over.--11418626"," Yeah, that's another fear. ", fear
11433954,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Ever however, let's however, let's get some insight.-- If it was up to. Jesse would be a hashtag.<b> Ever however, let's however, let's get some insight.</b> It depends on the connection.--11433954.0"," Ever however, let's however, let's get some insight.", curiosity
11449375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,"--I heard that he was like <b> So many many a man has made the same mistake, maybe not falling to their death, but done crazy things to get people's attention. </b> What do they say about women living longer? Well, that's because you're smarter.--11449375"," So many many a man has made the same mistake, maybe not falling to their death, but done crazy things to get people's attention. ", neutral
11456494,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,"--It was great to have someone to talk to about my faith with it's also fun to teach her what I know answer her questions and drag her down to our local Herb Shop. <b> I didn't know how we'd been dating for two years by that point and he thought I was Christian like my Ali and I was too scared to tell him otherwise, but when Myra told him she'd found a new religion I panicked I was so mad that she told him before I got the chance to explain it all and Bell was pretty upset that I didn't tell him myself but he calmed down and wanted to just know more about it. </b>  He didn't convert and I don't think he ever will but he understands how Wicked called me the way it does in the past year.--11456494"," I didn't know how we'd been dating for two years by that point and he thought I was Christian like my Ali and I was too scared to tell him otherwise, but when Myra told him she'd found a new religion I panicked I was so mad that she told him before I got the chance to explain it all and Bell was pretty upset that I didn't tell him myself but he calmed down and wanted to just know more about it. ", disappointment
11473561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,"So for the featured items, we have Hazard Agent toxic Trooper Ripple or Aurora something.-- So I'm just going to tell you those and some more. Use and then something very special at the end.<b> So for the featured items, we have Hazard Agent toxic Trooper Ripple or Aurora something.</b> I don't know and a guild for the daily items.--11473561.0"," So for the featured items, we have Hazard Agent toxic Trooper Ripple or Aurora something.", neutral
11503467,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"--More like they were quite a flick Politically Incorrect. <b> Yeah, and they were like swearing on national TV, you know and kids would sing those songs without really knowing what they meant. </b> One song is about an orgy. It's kind of like a to Portuguese people.--11503467"," Yeah, and they were like swearing on national TV, you know and kids would sing those songs without really knowing what they meant. ", disapproval
11512897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,"--Okay, let's let's roll that back up for a moment. <b> So let's just say for viewers who might be watching this channel for the first time. </b> For example, how do you mean so I mean to me that would imply, you know areas with strong solar irradiance that might have higher electricity prices. But yeah, what's kind of what's your household is not even the main level because we see that even markets like Sweden with the hi.--11512897", So let's just say for viewers who might be watching this channel for the first time. , neutral
11531727,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"--It's like you could almost reach out and grab them and then you get to the top you said up there and then you watch the sun kind of come up and then come back down which is <b> Yeah, because you're just surrounded by these amazing celestial bodies all the time. </b> You know, I mean imagine what a difference than daytime and nighttime sky looks like you know back then yeah, that's supposedly where Moses got the Ten Commandments. I'm like, yeah, I get a lot of shit if I hiked up in the middle of the oh, yeah Zack here for 20s that I like the--11531727"," Yeah, because you're just surrounded by these amazing celestial bodies all the time. ",admiration
11597316,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,"--Because you're not willing to pay the price. <b> It has been insane to me. </b> How many people have emailed me in the last month about the 2017 flip challenge which for you that don't know was a video I made in December which is so many of you email me asking me for $5,000 and meanwhile, there's $5,000 worth of crap sitting in your house right now. Go grab it post it on eBay flip it and make your money how many people have flipped something since they saw that video raise your hands?--11597316", It has been insane to me. , confusion
11603569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,ou know you then becoming way more advanced in your career 12 years from now because you've tagged along with Lisa or Johnny or Susan as their careers progressed.-- I'm sure you're feeling this like from a from a culture and pet team and how we care about like human stuff. Like there's the professional aspect of like me being right about that and<b> You know you then becoming way more advanced in your career 12 years from now because you've tagged along with Lisa or Johnny or Susan as their careers progressed.</b> There's just also the fact that a shocking amount of people at vaynermedia end up marrying each other becoming singular best friends with each other like this.--11603569., You know you then becoming way more advanced in your career 12 years from now because you've tagged along with Lisa or Johnny or Susan as their careers progressed., neutral
11607013,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,t's like you're not sweets in my opinion in a sweet spot to try it.-- So I know that's it. I know it's kind of cool.<b> It's like you're not sweets in my opinion in a sweet spot to try it.</b> My big thing for you right now is kind of like fuck it.--11607013., It's like you're not sweets in my opinion in a sweet spot to try it., disapproval
11608094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,"--He's probably better at those things because like, okay, wait a minute if it takes that much to be great here right now and realizing the upside of putting in the work and the actual Gap that you can cover by actually being like I'm going to be great this right like <b> This is what I can put in. </b> It's like modifying that mean let's go to another call. Thanks for the call Bar.--11608094", This is what I can put in. , optimism
11615003,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"There is no perfect life.-- You don't even know of course. Everybody has their shit.<b> There is no perfect life.</b> I believe that I I know I literally believe that I would be extremely fucked up as a person if I was born into every exact same thing who's a ton of stories, but when you gave love to your little sister here, I had to share it yesterday about this show I would agree.--11615003.0", There is no perfect life., disappointment
11633404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,"--What are things in the beginning that he could be putting out to get people interested. <b> His day-to-day life the end like like that's what works reality TV works. </b> Like people want to see what's happening in people's lives. It's you know, if you have nothing to say you have the documentation of your day.--11633404", His day-to-day life the end like like that's what works reality TV works. , neutral
11636814,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,"Thank you and I appreciate that and it's a really important Insight, you know, a lot of us will gamble or I don't feel this is a gamble what I'm going to learn over the next three years is going to do more for me than the investment whether this exists or not.-- I'm very vulnerable with this happy seven-figure investment because if this title isn't contemporary and 15 years, I'm vulnerable picks and shovels. So whether its private public market or something else pay attention to people that are building infrastructure around this movement Evergreen not at the mercy of twitch or you like that.<b> Thank you and I appreciate that and it's a really important Insight, you know, a lot of us will gamble or I don't feel this is a gamble what I'm going to learn over the next three years is going to do more for me than the investment whether this exists or not.</b> The people that I'm gonna be associated with the learning.--11636814.0"," Thank you and I appreciate that and it's a really important Insight, you know, a lot of us will gamble or I don't feel this is a gamble what I'm going to learn over the next three years is going to do more for me than the investment whether this exists or not.",admiration
11762335,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Is it different episode?-- We're already with our guests. I mean, but you guys just recorded something give this thing again.<b> Is it different episode?</b> Oh giving it away.--11762335.0", Is it different episode?, curiosity
11780115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"I am kind of worried about that.-- Yeah, it's kind of like I'm fine with just working for myself. Eventually just makes it easier.<b> I am kind of worried about that.</b> I think journalism used to be a very male-dominated field and it's not as much anymore also journalism student.--11780115.0", I am kind of worried about that., fear
11792263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,elcome back to storytelling 2.-- I think that fits perfectly with our segment today. Just something inspiring to end with I will see you guys next time and don't forget to do it like a girl.<b> Welcome back to storytelling 2.</b> 0 where we discussed the art of attention in an age of distraction.--11792263., Welcome back to storytelling 2., gratitude
11793706,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Up in the said the award and things kind of moved at a nice clip and there wasn't you know any of that but this was the worst Oscars I've ever seen in my entire life really it looked so bad.-- It was really I mean like there wasn't a host and this isn't the first time that's happened. They've haven't had a host before but and that actually worked well, but there wasn't a host then it was just different presenters who just came.<b> Up in the said the award and things kind of moved at a nice clip and there wasn't you know any of that but this was the worst Oscars I've ever seen in my entire life really it looked so bad.</b> First of all, like all the fashion was absolute garbage got a botch botch, botch.--11793706.0", Up in the said the award and things kind of moved at a nice clip and there wasn't you know any of that but this was the worst Oscars I've ever seen in my entire life really it looked so bad., annoyance
11799134,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"There's a bunch of creation tools that allow you to record and edit your podcast right from your phone or computer and then anchor will distribute your podcast for you.-- I'm doing it on anchor I do it on anchor because man, it's really really easy. It's easiest way it's free.<b> There's a bunch of creation tools that allow you to record and edit your podcast right from your phone or computer and then anchor will distribute your podcast for you.</b> So it can be heard on places like Spotify Apple.--11799134.0", There's a bunch of creation tools that allow you to record and edit your podcast right from your phone or computer and then anchor will distribute your podcast for you.,admiration
11903314,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"The second Not only was he a prisoner of the Spanish but he was confined in close quarters with them doubly so once the conflict started so it stands to reason that five days later.-- This battle would have also introduced the disease to the Aztec people smallpox has an incubation period of one day Two weeks however, in a people without any sort of natural immunities there is a chance it could have developed more quickly and there was one Aztec in particular that had more contact with the Spanish than anyone else in the Empire Montezuma.<b> The second Not only was he a prisoner of the Spanish but he was confined in close quarters with them doubly so once the conflict started so it stands to reason that five days later.</b> The Spaniards would have no need to kill--11903314.0", The second Not only was he a prisoner of the Spanish but he was confined in close quarters with them doubly so once the conflict started so it stands to reason that five days later.,admiration
11931436,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Why would I do that?-- She was divorced last year, and she said yes. Did you ask if she'd want to get married again to you?<b> Why would I do that?</b> She already said yes Gerard sweetheart.--11931436.0", Why would I do that?, annoyance
11944652,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,ut as a new mother Sophie became serious about getting her career on to a better track before 1983 was over Sophie got a job in the public relations department at Uni France a company that works to promote French film internationally Sophie dedicated herself to her professional growth for the first time in her life.-- Their son was just a few months old the couple ultimately divorced two years later in 1983 when Sophie was 26 after her divorce Sophie moved close to Parents and continued to hop between jobs while her parents were able to take care of her son.<b> But as a new mother Sophie became serious about getting her career on to a better track before 1983 was over Sophie got a job in the public relations department at Uni France a company that works to promote French film internationally Sophie dedicated herself to her professional growth for the first time in her life.</b> She stuck with a job for five years.--11944652., But as a new mother Sophie became serious about getting her career on to a better track before 1983 was over Sophie got a job in the public relations department at Uni France a company that works to promote French film internationally Sophie dedicated herself to her professional growth for the first time in her life.,admiration
11955453,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,"The mystery of what happened next remains unsolved Monday morning came and went the brick has empty trash cans and fresh newspaper went untouched neighbors began to talk when they didn't see Linda working in her garden with little Deborah playing nearby.-- After saying his goodbyes, Jerry went inside where Linda and Deborah were watching television. That was the last time anyone ever saw him alive over 50 years later.<b> The mystery of what happened next remains unsolved Monday morning came and went the brick has empty trash cans and fresh newspaper went untouched neighbors began to talk when they didn't see Linda working in her garden with little Deborah playing nearby.</b> By Tuesday another day's paper joined the first and the brick is two dogs Thumper and Dusty were barking incessantly neighbors Jansen and Meyer urged on by their wives finally went to investigate between 10:00 and 10:30 p.--11955453.0", The mystery of what happened next remains unsolved Monday morning came and went the brick has empty trash cans and fresh newspaper went untouched neighbors began to talk when they didn't see Linda working in her garden with little Deborah playing nearby., confusion
12051394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,"But Monday to Saturday, that's for regular administration's.-- Striations and who doesn't have work permit and tie. Thai Nationals, that's everyone's day.<b> But Monday to Saturday, that's for regular administration's.</b> So just to give you an idea about our experience two weeks ago by taking the test where to take it and Bangkok teacher cannot can let's give them the idea on where to take it.--12051394.0"," But Monday to Saturday, that's for regular administration's.", neutral
12100756,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Yeah, so some great updates that the platform looks better now, it's more user friendly.-- You can see the most recent changes those that You change the recent subscribers that you have.<b> Yeah, so some great updates that the platform looks better now, it's more user friendly.</b> Like I say to people sometimes look you got to this is the new baby.--12100756.0"," Yeah, so some great updates that the platform looks better now, it's more user friendly.",admiration
12120121,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"I know I'm trying guys it's hard because I don't want to spend $500 on clothes just-- Ozzy, you know, there's all these things that I have to say about fast fashion for sure, but I will say Zara has some amazing outerwear that I will wear season after season. Like I have a few jackets that I've gotten its Aura some I even got when I was in Europe studying abroad back in like junior year of college that I still have and I still wear so I think outerwear and like denim as well as it has a really great investment from Zara despite the fact that they aren't very sustainable.<b> I know I'm trying guys it's hard because I don't want to spend $500 on clothes just</b> You know, I whatever that's my bone to pick you guys can roast me it's fine.--12120121.0", I know I'm trying guys it's hard because I don't want to spend $500 on clothes just, disappointment
12123908,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"--I actually want to move out and September some already buying some stuff like spatula dishes Etc. <b> Some people are just so generous and caring that's so nice. </b> You know, it's not that hard guys. It's not that hard to listen to people when they talk and I think so.--12123908", Some people are just so generous and caring that's so nice. , caring
12156943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,"But basically if the game was a draw it would go to extra time.-- They were telling some unbelievable stories, but I don't know they want to say it was in the 50s or 60s that it wasn't away goals our goal difference that would win yet. I think it was the top for cop then I was a top four in the different leagues around the country over the top for like this Atlanta couple to be Northern Ireland and southern island.<b> But basically if the game was a draw it would go to extra time.</b> These and the team with the most Corners would go through.--12156943.0", But basically if the game was a draw it would go to extra time., optimism
12179463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,"Yeah Singularity, which a lot of like people that had placing the Rarity for they were like yo,-- He had the voice for I'm be you know, like his song Singularity. Oh, yeah Singularity is aren't we all day?<b> Yeah Singularity, which a lot of like people that had placing the Rarity for they were like yo,</b> Yo about yeah and and his stigma.--12179463.0"," Yeah Singularity, which a lot of like people that had placing the Rarity for they were like yo,", neutral
12218435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,"--Yeah, so a lot of places depending on the site and the water quality and the history. <b> I would say she might only do any current like every three years. </b> Okay, God so it depends on the customer. But it's definitely very valuable and it's an easy sell because I mean the values there.--12218435", I would say she might only do any current like every three years. , neutral
12232200,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"So they have their own recovery tanks and anything that we pull out we save in case we need it for you know a leak in another system or something like that.-- The Dartmouth Nova Scotia by a company and you guys who do you guys use for your recovery tanks when you take them back? Honestly where I've been working lately, it's a massive facility.<b> So they have their own recovery tanks and anything that we pull out we save in case we need it for you know a leak in another system or something like that.</b> You know what I mean?--12232200.0", So they have their own recovery tanks and anything that we pull out we save in case we need it for you know a leak in another system or something like that.,admiration
12251516,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Does that what you say?-- He in Times Square New York and I cannot wait for you to come and visit me in Australia and we can chat more about social there. You guys say do you guys see meat?<b> Does that what you say?</b> I was like, what's Australian?--12251516.0", Does that what you say?, confusion
12311342,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"--She lost her voice so is not able to submit a message but NBC Sports also did some interviews yesterday and got a lot of The Hive on camera and you can check quotes out from that as well, but wanted to get a couple other people here on the Pod. <b> hope people enjoyed listening to it. </b> And again, make sure to subscribe rate review all that. And again, thank you everybody and Trust the process.--12311342", hope people enjoyed listening to it. , desire
12326522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,"we took these two dimensional three dimensional data.-- So this is the type of data that you gather from subsurface called seismic data. It comes in multiple varieties one is 2D two-dimensional three-dimensional.<b> we took these two dimensional three dimensional data.</b> We put some constraints on what is called constraints on the different type of rock surfaces, which is known as lithology and based on that.--12326522.0", we took these two dimensional three dimensional data., neutral
12341507,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"I just think this team has no guard play right like Derrick Rose is their best guard, right?-- And I don't know you can just kind of body these guys I think Holmes will play a lot and it's a big lineup, you know, but I'm more focused on how are they going to slow down Fox and buddy.<b> I just think this team has no guard play right like Derrick Rose is their best guard, right?</b> Yeah, Reggie Jackson's very up and down.--12341507.0"," I just think this team has no guard play right like Derrick Rose is their best guard, right?", disappointment
12369743,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,he bigger baits like that.-- Meaning your line Your Hooks your terminal tackle because when you do get that one bite that you're talking about fishing for and something that you could have controlled fails. That's just the ultimate upset in swim baiting like you will be very upset if that happens to you and also understand that in throwing a big bait specifically the larger size baits like the Hinkle Trout's the mothers.<b> The bigger baits like that.</b> You need to understand what you're signing up for so understand that.--12369743., The bigger baits like that., approval
12373245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,"--It's a seam which thank you. <b> I literally eat pineapple pizza every shift at least one slice. </b> I don't honestly, I don't think I've ever tried it because it just sounds weird. No, I hated it until I started working working at the pizza place.--12373245", I literally eat pineapple pizza every shift at least one slice. , neutral
12374290,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"--So he sees the shoe and their intense and that was the year. <b> He's really buying into this whole thing. </b> So I just will never forget all game you by your full name or your dad calls you by your full name. That's when it's like, you know, you know, it's serious.--12374290", He's really buying into this whole thing. , approval
12381070,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"That's great that you haven't really had to deal with that that you can think of any ways.-- So I think that will that would help tremendously. But yeah, but man, that's good.<b> That's great that you haven't really had to deal with that that you can think of any ways.</b> Yeah, that that's what he's not in recent memory.--12381070.0", That's great that you haven't really had to deal with that that you can think of any ways., approval
12419011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,"Also, make sure that you follow me Mack Wilds miles Jones fly, awry.-- Or whatever social media you like to now if you haven't done so already make sure you download the Spotify app using whatever you download whether it's Google play or apple, you know, whatever they got. Make sure you search guys next door on Spotify or browse the podcast in the quote-unquote your library tab.<b> Also, make sure that you follow me Mack Wilds miles Jones fly, awry.</b> So you can never miss an episode of guys next door, Peace.--12419011.0"," Also, make sure that you follow me Mack Wilds miles Jones fly, awry.", optimism
12433084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,"--My name is Anna Thomas and it's great to have your company today. <b> I live here in California, and I just wanted to say that I love your podcast and it's so refreshing and interesting. </b> She at your wonderful podcast. I also absolutely love your accent.--12433084"," I live here in California, and I just wanted to say that I love your podcast and it's so refreshing and interesting. ", love
12479422,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"--What did we learn today? <b> I'm not going to wash it anymore. </b> Also, since we're just you know, sprinkling all these tidbits of information. Did you know, you're actually not supposed to stick the little styrofoam cups of noodles.--12479422", I'm not going to wash it anymore. , anger
12533852,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Like why do you think all of this is important to you?-- And then after that like I still struggled and stuff and I went back to normal therapy, but it's just gotten a lot easier since so I guess like why do you think it's important to share your story encourage discussion about mental health as well? As you know, your part of rock and bring change to mind.<b> Like why do you think all of this is important to you?</b> Well, I think the main thing about mental health is that everyone has it no matter if you struggle with it or you have a mental illness--12533852.0", Like why do you think all of this is important to you?, curiosity
12548613,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"She did her thing.-- We're trying to get them out, right that's good. I edited one today.<b> She did her thing.</b> She worked on some stuff and today's what Friday Friday.--12548613.0", She did her thing., approval
12551793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,"We gain a little bit of knowledge about something but suddenly-- That's the the horizontal line the x-axis the y-axis is confidence, right? So you see the line of our ability increasing a little bit right?<b> We gain a little bit of knowledge about something but suddenly</b> But it goes up rapidly.--12551793.0", We gain a little bit of knowledge about something but suddenly, realization
